feature,feature_class,train_mean,spider_mean,median_abs_z,mean_z
log-sigma-5-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,0.006610231888343007,0.007148684683351215,0.6057965624712368,0.17472227952118563
wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,0.005165436919005798,0.005936526604817839,0.6051693634851079,0.2809158765191676
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,glszm,0.003994048421505869,0.005410183203787811,0.6039974524373187,0.757320674924075
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,glszm,6161.85347209836,2676.8851861036064,0.5984577357973904,-0.48910605709859983
original_glszm_LargeAreaEmphasis,glszm,4.7462403762244865,5.015852539841395,0.5961627628743181,0.07520357218860921
wavelet-LHL_glcm_MaximumProbability,glcm,0.009206225300769241,0.014873370838849024,0.5957799713742693,1.1214028782334668
squareroot_firstorder_Kurtosis,firstorder,10.237806369621264,8.758400598588615,0.595695295336047,-0.1288444238155237
gradient_firstorder_Kurtosis,firstorder,5.760010539364592,5.384423543796536,0.5920368862564899,-0.09570956698242021
lbp-3D-m1_glszm_SmallAreaEmphasis,glszm,0.509748945293886,0.517287798690245,0.5890857234135028,0.08889510666426997
logarithm_firstorder_Mean,firstorder,-328.1626205949037,-266.2768372039772,0.5814773363516664,0.34035731068661174
exponential_gldm_DependenceEntropy,gldm,3.9224947235549936,3.999858902979299,0.5676675310793351,0.20614873064204403
logarithm_glcm_ClusterProminence,glcm,799441509.2130857,243412514.86412495,0.5663751450036797,-0.430290846569494
wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,gldm,0.0034998224305439517,0.004463289461611513,0.565318206397167,0.5707151335196265
logarithm_firstorder_Kurtosis,firstorder,27.9332225410805,20.362070674587876,0.5646442850002362,-0.1826057442006961
wavelet-HLH_firstorder_Skewness,firstorder,0.14687196317943504,0.05409537220613304,0.561699680515508,-0.21777399201535264
wavelet-LHL_glcm_Imc2,glcm,0.9902028114737913,0.9922079613542085,0.5585613416132822,0.14083346108297565
exponential_firstorder_90Percentile,firstorder,1.6816364717390702,4.325497319435285,0.557361766933141,1.367905778415608
square_firstorder_Range,firstorder,59.685423580881384,82.70237710943856,0.557289515777657,0.5853055510377092
logarithm_gldm_LargeDependenceHighGrayLevelEmphasis,gldm,25550.71950775898,27113.74208640485,0.551374524151717,0.035651809662475185
square_glszm_LargeAreaEmphasis,glszm,468.43104627634773,402.3495694616371,0.5460181501670206,-0.08992942259545858
logarithm_firstorder_Range,firstorder,996.9925538474238,786.2317536569691,0.5456463523114938,-0.5683895631686491
gradient_glcm_JointEnergy,glcm,0.020396908517106873,0.031866069938320564,0.5400235226580415,0.6722476014130409
exponential_glszm_ZoneVariance,glszm,12802.464113222279,7283.693906716909,0.5392190275052597,-0.23244165165855987
lbp-3D-m2_firstorder_Range,firstorder,18.923934683136114,18.696863212202544,0.5388229036233582,-0.2748405646463475
log-sigma-4-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,glszm,0.016954319299619155,0.012219017959815406,0.5376375320023687,-0.3646581464567373
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,glszm,0.014496379508935453,0.012687462680038536,0.5301781677312973,-0.14872274727182658
wavelet-HHH_glcm_JointEnergy,glcm,0.014525529162588717,0.01644514667480023,0.5242243830048967,0.1686739161316548
square_firstorder_Skewness,firstorder,0.6056540045127992,0.8919573299447335,0.5154517994719113,0.25412278431427077
wavelet-LLL_glcm_ClusterShade,glcm,123116.84302347417,70733.2868556857,0.5079218736404529,-0.23011529274058617
wavelet-LLL_glcm_MaximumProbability,glcm,0.005384872700987557,0.011312882678813349,0.5009689842451573,1.2842753529590674
wavelet-LLL_glcm_ClusterProminence,glcm,63051229.40933721,80241223.10971898,0.49533810417201,0.14280885276665276
exponential_glcm_Imc1,glcm,-0.025451965826722517,-0.03380884075601065,0.49265616615826746,-0.1617582701374149
wavelet-LHH_glcm_ClusterProminence,glcm,626705.9736648983,1830788.6405337672,0.4925706978615248,1.1342701349730717
wavelet-LHL_glszm_LargeAreaEmphasis,glszm,3.106497686575776,2.439349294393836,0.4804273710650938,-0.27621435482495454
wavelet-HLH_glszm_LowGrayLevelZoneEmphasis,glszm,0.010164927318161375,0.012309576911781053,0.47674107478906086,0.28596693423645664
wavelet-HHH_glszm_LargeAreaEmphasis,glszm,58.11290824751514,31.477147361208704,0.4743450165724513,-0.24251879347446564
exponential_glcm_Idmn,glcm,0.9962015496818872,0.9962758083731575,0.4709896749411128,0.009207722606295337
wavelet-HLH_glcm_ClusterShade,glcm,62.85270822129011,-4.2319337223382,0.46923106245467194,-0.3202857290666119
exponential_glszm_SmallAreaEmphasis,glszm,0.0847105195104332,0.15871416494038365,0.4638800060772391,0.40528234732304685
log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,glszm,70.43935045271812,11.02551735836957,0.45833436578641823,-0.41547761288770224
wavelet-HLL_glcm_JointEnergy,glcm,0.007215661456317771,0.011409221043895653,0.45539274270347263,0.74322789028373
square_firstorder_Variance,firstorder,178.00411049822898,682.7952215128156,0.45270021856607556,1.9495432736330631
original_firstorder_Kurtosis,firstorder,4.395468734743382,4.149680933502083,0.44080209579993535,-0.0647329713482187
log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,0.35861886194446535,0.09224983875289004,0.43036761617394065,-0.36688817493482084
squareroot_firstorder_Median,firstorder,-227.11411859822277,-172.85752210502437,0.4300189386740984,0.5366310136973885
square_glcm_DifferenceVariance,glcm,4.636236469052858,15.14728328744229,0.42960484372686575,1.5331749219980269
lbp-3D-m1_firstorder_Kurtosis,firstorder,2.3664003948408796,2.3389048100454617,0.42290771306237607,-0.06985717012736856
gradient_glrlm_LongRunLowGrayLevelEmphasis,glrlm,0.16819303617201956,0.2259073870134515,0.4215229068470462,0.36307573097221807
logarithm_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,0.2991857275728215,0.27744551702126186,0.4114318479923132,-0.03758683176860377
exponential_glszm_ZonePercentage,glszm,0.004053165811951835,0.0157082708336203,0.40589540856245165,2.8683060869120642
wavelet-HLL_glszm_LargeAreaEmphasis,glszm,15.883533120103243,13.583272673987418,0.4044595720710586,-0.07751716998343193
wavelet-LHH_glszm_LargeAreaEmphasis,glszm,3.116035772228997,3.1493357320595514,0.3945040960621375,0.011138538014812377
wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,glszm,0.005106245083962894,0.006111983579359109,0.39363300337403134,0.3102995783727901
exponential_firstorder_Maximum,firstorder,5.3434221859364435,14.251791803886322,0.38468074098657906,0.8922650341603069
logarithm_glcm_ClusterShade,glcm,652957.038471025,229404.58088390043,0.36862100575516177,-0.25882384533590175
lbp-3D-m2_firstorder_Minimum,firstorder,0.24438077870196315,0.32120955932903145,0.36839373704975903,0.11581615280266909
wavelet-HLL_glcm_ClusterShade,glcm,-233.7664444686993,3891.854104064143,0.3545883908567205,1.1497410142857667
gradient_glszm_LargeAreaEmphasis,glszm,123.099574156272,119.92452209447707,0.3510741531235894,-0.011279386890854566
wavelet-LLL_glcm_Imc2,glcm,0.9989460743712814,0.9981723502418858,0.3496968828606538,-0.29850591245819313
wavelet-HLH_glszm_LargeAreaEmphasis,glszm,22.89655793336444,16.49523408662973,0.3387220524554631,-0.1158983925071605
log-sigma-5-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,0.45550600994745083,0.10984559512945034,0.3368789732032478,-0.29270777952207305
wavelet-LLH_glcm_ClusterShade,glcm,-9446.093502967067,-6505.873104066999,0.3066477613852804,0.07746704347693763
wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,0.008129377595354786,0.009248518866198076,0.29541899788953957,0.09759584488829354
exponential_firstorder_Kurtosis,firstorder,25.75325549435819,24.905926957039803,0.292984218255452,-0.0141351470944688
log-sigma-4-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,0.4420076805377659,0.1060498903828218,0.28138664963407184,-0.24268865196657743
wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,gldm,0.036869392493787775,0.04310595790390595,0.2808503055878138,0.07131224892260077
exponential_firstorder_Variance,firstorder,1.4032893631002221,67.60431099742412,0.26780111576176985,13.016868442825015
exponential_glszm_GrayLevelNonUniformity,glszm,1.1208224360710357,1.3781095226579037,0.259421165745382,0.552428159074331
square_firstorder_Kurtosis,firstorder,4.701185097434257,6.192964849769332,0.18237825814885034,0.12620328131035283
square_firstorder_Minimum,firstorder,0.19196735577370386,0.5705275667971794,0.17748477899347403,0.350502995131488
wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,glszm,0.6871390324762008,0.3986971627164241,0.1773368246227987,-0.07656304072944209
square_glcm_ClusterProminence,glcm,6629.796945130415,319038.4185183748,0.17432752403303514,8.509839430896559
gradient_glszm_LargeAreaLowGrayLevelEmphasis,glszm,25.81287312144669,33.92147101737847,0.16140225179221884,0.056297377187702224
wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,glszm,0.009761318178206232,0.011570278584131403,0.14924688286400217,0.06282566965044806
exponential_glcm_ClusterProminence,glcm,16.303626663606817,11422.953011122243,0.048011739497436,33.59087460017076
